date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2021-02-01,6207.451666666667,148978.84,7537.19,5223.52,665.6669184631544,2313.669999999999,0.8235763814719633,1.2142164618814322
2021-02-02,6307.673333333333,151384.16,7834.66,5691.77,627.5348471714481,2142.8899999999994,0.8050985407577781,1.2420839802526236
2021-02-03,6019.633333333332,144471.19999999998,7159.38,5271.18,526.6330799618885,1888.1999999999998,0.8408037195027128,1.1893382210433638
2021-02-04,5730.6083333333345,137534.60000000003,6583.13,4551.7,692.4468125276555,2031.4300000000003,0.870499038198142,1.1487663467956424
2021-02-05,6029.16375,144699.93,6928.5,4646.87,794.4985704850056,2281.63,0.8701975535830266,1.1491643430649898
2021-02-06,5725.863750000001,137420.73000000004,6390.76,5252.09,325.66715303141484,1138.67,0.8959597528306494,1.1161215633187218
2021-02-07,5770.263750000001,138486.33000000002,6658.36,5184.22,417.4956618343997,1474.1399999999994,0.8666193702353134,1.15390912590434
2021-02-08,5789.454583333333,138946.91,6504.72,4749.57,591.8923170202879,1755.1500000000005,0.8900390152586634,1.1235462523060067
2021-02-09,5748.206666666666,137956.96,6675.46,4492.3,722.3805823481299,2183.16,0.861095215410873,1.1613117598416203
2021-02-10,6964.558749999999,167149.40999999997,8650.12,4984.73,1263.9708074205723,3665.3900000000012,0.8051401310039628,1.242019819274265
2021-02-11,9651.252916666666,231630.07,10941.49,7418.32,1336.0418048115735,3523.17,0.8820784844355446,1.1336859674566433
2021-02-12,10433.241666666665,250397.79999999996,11267.42,9058.28,760.497632152885,2209.1399999999994,0.9259654531975079,1.0799538973585232
2021-02-13,10829.422916666666,259906.15,11664.95,9692.83,679.1338029494001,1972.1200000000008,0.9283728534341481,1.0771534263425473
2021-02-14,11574.290833333334,277782.98000000004,13188.56,9827.26,1245.3088242433705,3361.2999999999993,0.8776008020082052,1.1394702440012703
2021-02-15,10227.46875,245459.25,13007.82,8904.21,1284.557289078403,4103.610000000001,0.7862554025194076,1.27185135618234
2021-02-16,8873.899583333334,212973.59,9383.81,8428.78,245.56366942871864,955.0299999999988,0.9456606200821771,1.0574618195617587
2021-02-17,8329.509166666665,199908.21999999994,9309.63,7894.89,488.28542441376175,1414.7399999999989,0.8947196791566008,1.1176684980737661
2021-02-18,9989.894583333333,239757.46999999997,10761.64,8941.67,596.7079089615034,1819.9699999999993,0.9282873784416997,1.0772526086465628
2021-02-19,9302.66458333333,223263.94999999992,11332.22,7276.11,1207.7692568244372,4056.1099999999997,0.820903987332873,1.218169256613081
2021-02-20,7845.170416666668,188284.09000000003,10191.05,5837.13,1489.409022209463,4353.919999999999,0.7698098249607909,1.2990221319284063
2021-02-21,5807.187916666669,139372.51000000004,6411.47,5160.7,401.221131460263,1250.7700000000004,0.9057498384405867,1.1040576079170845
