date,scent_mean,scent_daily,scent_max,scent_min,scent_std,scent_range,scent_load_factor,scent_peak_ratio
2023-08-19,11215.114166666668,269162.74000000005,14372.81,8260.98,2203.74059910578,6111.83,0.7803007321927076,1.28155717243776
2023-08-20,11400.786666666665,273618.87999999995,14740.36,8181.24,2407.3418871510303,6559.120000000001,0.7734401783041028,1.2929248157144715
2023-08-21,11773.110416666665,282554.64999999997,14625.56,8905.08,2182.6416857032173,5720.48,0.8049681801357804,1.2422851296200577
2023-08-22,10540.752083333333,252978.05,12409.77,8966.87,1090.1716645754911,3442.8999999999996,0.8493914136469356,1.1773135258177538
2023-08-23,10879.146666666667,261099.52000000002,14011.53,8194.18,2091.6504828269335,5817.35,0.7764424489450237,1.28792546229116
2023-08-24,11253.603749999997,270086.48999999993,14371.02,8281.88,2286.630829603682,6089.140000000001,0.7830762012717257,1.277014929550901
2023-08-25,11584.845416666669,278036.29000000004,14809.17,8587.98,2314.5556175533234,6221.1900000000005,0.7822751320071731,1.2783226247192405
2023-08-26,11223.397500000001,269361.54000000004,14344.76,8243.77,2178.582432095916,6100.99,0.7824039928168893,1.2781120868257583
2023-08-27,11073.290416666669,265758.97000000003,14342.48,8146.54,2183.1352688945144,6195.94,0.7720624617685832,1.2952319916050243
2023-08-28,10578.527916666668,253884.67,13143.32,8143.7,1851.9788748325143,4999.62,0.8048596486022305,1.2424526459198972
2023-08-29,10301.749583333332,247241.99,13182.12,7705.21,1968.561448046416,5476.910000000001,0.7814941438352353,1.2796001197045859
2023-08-30,10196.300000000001,244711.2,13331.75,7426.38,2122.4476914576508,5905.37,0.7648133215819379,1.3075086060629835
2023-08-31,10254.957499999999,246118.97999999998,13131.08,7501.62,2104.379150306725,5629.46,0.780968320960652,1.280461669392584
2023-09-01,10298.642083333334,247167.41,12841.78,7808.58,1855.5319813699723,5033.200000000001,0.8019637529480597,1.2469391494614925
2023-09-02,10086.87875,242085.09,12842.82,7336.09,2036.4891681952622,5506.73,0.7854099605849806,1.2732204201423558
2023-09-03,10259.87375,246236.97,13020.29,7482.7,2005.755565804291,5537.590000000001,0.7879911852961801,1.2690497288039242
2023-09-04,10964.222916666666,263141.35,13648.66,8397.79,2054.373666865041,5250.869999999999,0.8033186346986932,1.2448360548427682
2023-09-05,11543.634166666665,277047.22,14542.36,8891.01,2056.7046318658413,5651.35,0.7937937285740874,1.2597731173768865
2023-09-06,11453.39291666667,274881.43000000005,14476.08,8797.65,2054.3842074207587,5678.43,0.7911943645425191,1.2639119346839833
2023-09-07,11536.49125,276875.79,14084.8,8933.16,1965.3358566729646,5151.639999999999,0.8190738420140861,1.220891144003598
2023-09-08,11493.552916666666,275845.26999999996,14244.01,8736.8,2063.922543984969,5507.210000000001,0.8069042998893335,1.2393043389868532
2023-09-09,10843.792083333334,260251.01,13652.7,8287.29,1934.0490798929072,5365.41,0.7942598960889299,1.259033730551132
2023-09-10,10263.713749999999,246329.12999999998,13185.37,7643.04,1974.3431481090936,5542.330000000001,0.7784168172755105,1.284658781525352
2023-09-11,10167.239999999998,244013.75999999995,12814.39,7732.89,1840.17901827158,5081.499999999999,0.7934236432635496,1.2603607271983353
